locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
302,-33,0.9,2,35.67251462,3028,-7760,1178,34,13,-524,-6547.701943,-3259.100341,-1249.065291,-326.7998638,1126.634992,-1474.412078,62.26,68.71693873,60.12,68.56,0,0.060248321,0,0
302,-33,0.9,2,36.25730994,4062,-7805,1614.107489,-65.5,-14.53164557,-292.3679206,-6168,-2570,-1206,-3,1432,-2050,62.26,68.72,60.12,68.58709546,0,0.003061266,0,0.027095461
302,-33,0.9,2,36.84210526,5096,-7850,1820,-165,-62,-17,-1822,1708,-952,378,1178,-3227,62.26,68.72,60.12,68.64469791,0,0,0,0.057602444
302,-33,0.9,2,37.42690058,4008,-7724,262,-154,-104,294,-1145.000916,2516.031464,-3161.937956,377,277.1339075,-2895.838648,62.26,68.72,60.12,68.69140274,0,0,0,0.046704838
302,-33,0.9,2,38.01169591,3088.58992,-7714.814607,-29.2687188,-57.26430468,-47.5,354.5536373,-918,2796,-5548,376,-844,-2383,62.25105013,68.7075,60.129375,68.73966243,-0.008949867,-0.0125,0.009375,0.048259688
302,-33,0.9,2,38.59649123,2606,-7712,-130,53,9,398,-2630,-484,-5758,728,-1558,-2056,62.1970659,68.6434375,60.17742188,68.78996718,-0.053984237,-0.0640625,0.048046875,0.05030475
302,-33,0.9,2,39.18128655,2738,-7758,442,91.01482089,-4.602272727,482.094823,-2096,-2105.158329,-3567.418934,1130.222455,-1797.017893,-2355.554009,62.16919974,68.66144446,60.18,68.84474596,-0.027866152,0.018006958,0.002578125,0.054778776
302,-33,0.9,2,39.76608187,2870,-7804,1014,111,-29,555,-1562,-3338,-606,1438,-1891,-2878,62.14679197,68.73267944,60.18026958,68.88520948,-0.022407775,0.071234982,0.00026958,0.040463525
302,-33,0.9,2,40.35087719,2466.078752,-7745,889,118.8115942,-59.39772727,592.0450237,-1789.492029,-4862.775514,879.4189336,1550.387258,-1733.15424,-3379.346608,62.13263518,68.82582811,60.1884022,68.90963753,-0.014156787,0.093148674,0.008132619,0.024428052
302,-33,0.9,2,40.93567251,1922,-7686,764,122,-79,609,-2188,-5736,1594,1652,-1445,-3852,62.13,68.92401408,60.20386232,68.93050352,-0.002635181,0.098185971,0.015460117,0.020865991
302,-33,0.9,2,41.52046784,1658.133153,-7708.918919,877.0016447,118.6785714,-45.5,550.8469388,-2541.550401,-5721.507524,1024.65355,1840.691578,-1143.950868,-4195.094477,62.13,69.03497359,60.22122215,68.94663044,0,0.110959507,0.017359839,0.016126921
302,-33,0.9,2,42.10526316,1524,-7750,1066,110,-12,445,-2942,-5672,56,2082,-818,-4498,62.14956066,69.04,60.23505394,68.95684129,0.019560655,0.005026408,0.013831784,0.010210842
302,-33,0.9,2,42.69005848,1512.9871,-7791.106081,1256.998355,67.16991342,-16.375,335.5275106,-3440,-4250,-768,2365,-510,-4795,62.19422371,69.03857949,60.24,68.95910156,0.044663058,-0.001420506,0.004946061,0.002260276
302,-33,0.9,2,43.2748538,1502,-7834,1372,10,-26,217,-3419.413187,-3533.055421,-1192.817843,2577.226084,-167.667109,-5052.40872,62.24796614,68.93228958,60.24,68.89855469,0.053742422,-0.106289918,0,-0.060546875
302,-33,0.9,2,43.85964912,1341.026584,-7881.975,1232,-24.61663001,-49.625,109.7630288,-3364,-3216,-1382,2765,153,-5291,62.26,68.85219176,60.25251781,68.88,0.012033864,-0.080097819,0.01251781,-0.018554688
302,-33,0.9,2,44.44444444,1122,-7910,1092,-55,-68,-9,-2947.845548,-3419.102103,-1334.728307,2967.906065,417.406458,-5531.251713,62.26,68.8090552,60.29770405,68.88,0,-0.043136562,0.045186241,0
302,-33,0.9,2,45.02923977,1028.648216,-7789,1140.869565,-83.92094113,-61.19736842,-173.5746702,-2530,-3820,-1248,3127,622,-5739,62.23590429,68.75297374,60.3,68.84352534,-0.024095715,-0.056081452,0.00229595,-0.036474659
