locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
202,-5,0.7,3,61.76470588,2624,-8304,-414,-1145,-870,-3726,-1576,-7767.313305,-302,-618.4541855,11.46153846,2761.748613,59.76,65.69881788,60.12,66.57928709,0,0.006124049,0,-0.041738305
202,-5,0.7,3,62.5,3224.018024,-7541.516791,-708.8961039,-1059.932249,-942.7462315,-3750.222656,-1832,-7696,456,-519,-28,2682,59.76,65.70815589,60.12,66.6348009,0,0.009338007,0,0.055513816
202,-5,0.7,3,63.23529412,4150,-7252,-846,-930,-1025,-3779,-1763.555556,-7681.072643,314.962963,-519.5185185,-0.603015075,2593.351438,59.76,65.72041481,60.12,66.69782787,0,0.012258923,0,0.063026964
202,-5,0.7,3,63.97058824,5672.731455,-8265.185307,-598.4025974,-830.5677507,-1104.750877,-3786.777344,-1636.444444,-7671.425211,53.03703704,-520.4814815,50.79396985,2502.37819,59.76,65.73530161,60.12,66.71301179,0,0.014886797,0,0.015183929
202,-5,0.7,3,64.70588235,7104,-9790,-26,-776,-1190,-3790,-1568,-7668,-88,-521,80,2399,59.76,65.75252324,60.12,66.5557106,0,0.017221629,0,-0.157301194
202,-5,0.7,3,65.44117647,7712,-10676,1194,-881,-1289,-3389,-1864.053852,-7689.778942,300.0818966,-492.5,82.17839196,2257.049976,59.76,65.77901,60.12,66.41178776,0,0.026486759,0,-0.143922842
202,-5,0.7,3,66.17647059,6504,-10112,1964,-1009,-1464,-3048,-2378,-7746,792,-464,83,2126,59.76,65.82566555,60.12,66.29165542,0,0.046655553,0,-0.120132341
202,-5,0.7,4,66.91176471,5512.399311,-8969.991852,2050.346954,-1161.756811,-1561.069018,-2793.133456,-2842,-7924,938,-465,82,2054,59.75806064,65.87062988,60.12,66.19523796,-0.001939361,0.044964335,0,-0.096417457
202,-5,0.7,4,67.64705882,4858,-7574,2078,-1252,-1656,-2518,-2660,-7844,690,-508,65,1860,59.75200069,65.92001995,60.12,66.09764129,-0.006059951,0.049390065,0,-0.097596674
202,-5,0.7,4,68.38235294,4573.582359,-6225.980255,1656.907902,-1248.856557,-1805.778914,-2060.781587,-3054,-7616,456,-518,47,1818,59.7428648,65.97086076,60.12,65.9650371,-0.009135886,0.050840814,0,-0.132604189
202,-5,0.7,4,69.11764706,4452,-5084,1074,-1239,-2005,-1546,-2710,-8340,428,-487,61,1585,59.73172336,66.02002978,60.12,65.82157431,-0.01114144,0.049169016,0,-0.143462788
202,-5,0.7,4,69.85294118,4818,-4412,822,-1148,-2291,-1108,-2962,-8601.222776,346.0062099,-479.4772453,77.19821246,1452.919801,59.71964675,66.06440445,60.12,65.69974261,-0.012076613,0.044374671,0,-0.121831701
202,-5,0.7,4,70.58823529,4449.322047,-1791.278202,-44.31510828,-1127.667515,-2093.315408,-745.5840848,-3214,-8706,262,-473,92,1355,59.70770534,66.10086223,60.12,65.6019518,-0.011941404,0.036457779,0,-0.097790806
