locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
100,0,1.1,2,47.00854701,432.9835631,-10245.03854,1065.630589,-1264.446546,-595.4866238,-3486.61019,-3222,-3958,2474,35,-481,4432,59.45136915,64.67993068,60.42,66.77332696,-0.007273501,-0.008485751,0,-0.116736446
100,0,1.1,2,47.86324786,166,-11160,1458,-1280,-607,-3635,-7110,-7820,-344,-346,180,4144,59.4399063,64.66655736,60.42,66.62452169,-0.011462846,-0.013373321,0,-0.148805273
100,0,1.1,3,48.71794872,-41.02198848,-12173.36994,1686.329577,-1342.964471,-735.9230767,-3657.025445,-1244,-9382,2736,-396,334,3668,59.42664803,64.65108936,60.42,66.45116009,-0.01325828,-0.015467993,0,-0.173361603
100,0,1.1,3,49.57264957,-286,-13086,1792,-1394,-876,-3681,1446.910177,-9088,799.3333333,-883.2571035,470.8497653,3622.014572,59.41398822,64.63631959,60.42,66.20289122,-0.012659802,-0.014769769,0,-0.248268872
100,0,1.1,3,50.42735043,-795.3645991,-13700.42089,1667.303279,-1349.173575,-898.3202195,-3988.153016,3328.121755,-8542,-2797.333333,-1703.572996,591.258216,3597.340619,59.40432081,64.62504095,60.42,66.02417788,-0.009667413,-0.011278648,0,-0.178713336
100,0,1.1,3,51.28205128,-1156,-14004,1528,-1251,-925,-4482,4036,-8248,-4734,-2137,643,3590,59.4000397,64.62004632,60.42,65.88720124,-0.004281112,-0.00499463,0,-0.136976637
100,0,1.1,3,52.13675214,-246,-13858,1510,-1075,-1235,-4913,2748.208832,-8505.185185,-3713.316174,-1669.037037,479.1481481,3770.312106,59.4,64.62,60.42,65.77188651,-3.97E-05,-4.63E-05,0,-0.115314731
100,0,1.1,3,52.99145299,-1158,-13372.11735,1207.580369,-1024.913006,-1370.629164,-5174.021481,-32.47122423,-8982.814815,-1584.632348,-799.962963,174.8518519,4161.290879,59.4,64.62267861,60.41982663,65.67057683,0,0.002678608,-0.000173374,-0.101309682
100,0,1.1,3,53.84615385,-2070,-12972,758,-1006,-1470,-5394,-2682,-9240,252,-332,11,4538,59.4,64.67539589,60.41411392,65.58077517,0,0.052717281,-0.005712709,-0.089801657
100,0,1.1,3,54.7008547,-1221.934222,-12943.89069,453.6776698,-1032,-1594.716937,-5627.645928,-4604,-7506,1282,-1083,197,4819,59.4,64.69,60.40141075,65.50072373,0,0.014604112,-0.012703169,-0.080051442
100,0,1.1,3,55.55555556,-176,-12934,184,-1058,-1666,-5860,-8302,-8094,1512,-1411,-463,5860,59.4,64.69,60.38319794,65.42709509,0,0,-0.018212811,-0.073628639
100,0,1.1,3,56.41025641,94,-13778,-52,-1030,-1632,-6095,-7206.5988,-7882.962963,1202.988257,-1405.068672,-372.5905178,5574.621656,59.4,64.69,60.3609563,65.35656184,0,0,-0.022241634,-0.070533249
100,0,1.1,3,57.26495726,3286.806235,-15796.84142,1581.971415,-1106.145514,-1635.295775,-6430.077362,-5092.975377,-7491.037037,539.3098464,-1386.692899,-179.514369,4980.798867,59.4,64.68422959,60.33616666,65.28579657,0,-0.005770405,-0.024789639,-0.070765272
100,0,1.1,3,58.11965812,6378,-17268,3492,-1239,-1645,-6640,-3720,-7280,-84,-1355,-1,4472,59.4,64.62980256,60.31030984,65.21147187,0,-0.05442703,-0.025856824,-0.074324707
100,0,1.1,3,58.97435897,6571.878399,-16315.64626,3880.382492,-1391.354486,-1967.792044,-6190.472053,-3446,-7308,-520,-1191,119,4192,59.4,64.62,60.27641941,65.11983606,0,-0.009802565,-0.033890427,-0.0916358
100,0,1.1,4,59.82905983,6640,-14248,4146,-1487,-2555,-5281,-3092.41097,-7825.064846,-208.3116883,-1007.899427,129.6699029,3780.285832,59.4,64.62,60.24045661,65.04095209,0,0,-0.035962801,-0.078883974
